timestamp,target_x,target_y,left_pupil_x,left_pupil_y,right_pupil_x,right_pupil_y
1749236275.878076,180,540,901,440,1091,435
1749236276.0550542,180,540,896,441,1092,436
1749236276.2203488,180,540,868,443,1091,435
1749236276.4112887,180,540,901,439,1086,438
1749236276.5856802,180,540,868,441,1092,436
1749236276.7621634,180,540,891,436,1092,436
1749236276.9314265,180,540,896,440,1087,438
1749236277.1233416,180,540,870,438,1092,436
1749236277.3313,960,540,895,441,1092,436
1749236277.5009394,960,540,867,443,1091,437
1749236277.6916819,960,540,866,441,1067,437
1749236277.8846688,960,540,870,439,1075,433
1749236278.0408742,960,540,870,444,1064,435
1749236278.2214127,960,540,871,444,1075,436
1749236278.3819215,960,540,869,444,1075,435
1749236278.545031,960,540,870,444,1075,435
1749236278.706658,960,540,881,439,1082,436
1749236278.8615456,960,540,874,437,1075,435
1749236279.0366364,960,540,874,439,1073,434
1749236279.20581,960,540,871,444,1085,436
1749236279.3616176,960,540,870,443,1084,435
1749236279.567308,960,540,876,440,1074,435
1749236279.7212677,960,540,872,444,1073,432
1749236279.9217398,960,540,870,444,1076,436
1749236280.0942512,960,540,870,443,1075,436
1749236280.2612824,960,540,862,443,1083,434
1749236280.4366555,960,540,874,439,1083,435
1749236280.6175313,960,540,869,444,1082,431
1749236280.7889607,960,540,873,439,1072,432
1749236280.961588,960,540,880,441,1076,437
1749236281.1264284,960,540,871,444,1084,435
1749236281.2993824,960,540,871,444,1082,435
1749236281.4971573,960,540,869,444,1083,435
1749236281.6834297,1760,540,875,440,1075,436
1749236281.8716097,1760,540,863,442,1083,434
1749236282.071608,1760,540,872,440,1054,438
1749236282.2526598,1760,540,872,438,1068,437
1749236282.435578,1760,540,872,440,1067,438
1749236282.6064107,1760,540,871,435,1068,437
1749236282.7699745,1760,540,872,439,1067,437
1749236282.9415004,1760,540,871,441,1068,439
1749236283.1114943,1760,540,871,440,1062,437
1749236283.3115048,1760,540,871,440,1055,436
1749236283.4815378,1760,540,871,440,1073,433
1749236283.6474981,1760,540,871,440,1069,439
1749236283.8161955,1760,540,872,439,1053,438
1749236283.9906523,1760,540,869,436,1069,441
1749236284.1812809,1760,540,871,441,1063,438
1749236284.3613741,1760,540,871,441,1069,440
1749236284.563524,1760,540,871,442,1069,440
1749236284.7339456,1760,540,872,442,1056,440
1749236284.9197288,1760,540,869,438,1069,441
1749236285.119548,1760,540,870,443,1061,440
1749236285.2915416,1760,540,897,451,1081,445
1749236285.477387,1760,540,884,449,1079,444
1749236285.6456842,1760,540,893,452,1064,443
1749236285.8374076,1760,540,869,452,1064,443
1749236286.6062,180,980,872,450,1064,438
1749236286.7972856,180,980,852,447,1058,444
1749236286.9753547,180,980,834,452,1031,444
1749236287.1502597,180,980,828,459,1023,451
1749236287.3115447,180,980,837,461,1019,451
1749236287.5083573,180,980,845,458,1031,449
1749236287.675032,180,980,849,460,1037,448
1749236287.8677533,180,980,853,458,1040,449
1749236288.0744789,180,980,848,460,1042,446
1749236288.6262908,180,980,845,461,1049,450
1749236288.8112245,180,980,845,459,1066,449
1749236289.1563447,180,980,844,462,1057,451
1749236289.3214464,180,980,841,464,1043,452
1749236289.4951284,180,980,842,463,1063,449
1749236289.6606393,180,980,844,462,1067,451
1749236289.8295586,180,980,839,459,1066,449
1749236290.0063157,180,980,845,463,1066,452
1749236290.2065861,180,980,861,458,1051,451
1749236290.3832762,960,980,865,459,1064,454
1749236290.5670264,960,980,852,459,1048,443
1749236290.741498,960,980,853,458,1060,445
1749236290.9616659,960,980,859,459,1052,453
1749236291.1324885,960,980,854,468,1059,460
1749236291.6265364,960,980,866,452,1054,448
1749236291.808296,960,980,861,446,1070,446
1749236291.9745557,960,980,903,446,1088,450
1749236292.1480627,960,980,894,437,1110,445
1749236292.308534,960,980,947,426,1115,433
1749236292.4842012,960,980,938,417,1114,427
1749236292.6410358,960,980,945,428,1106,430
1749236292.8061767,960,980,934,428,1105,432
1749236292.9663146,960,980,927,431,1101,431
1749236293.1273901,960,980,935,434,1107,430
1749236293.2816324,960,980,938,437,1099,434
1749236293.443405,960,980,910,445,1107,440
1749236293.60534,960,980,952,447,1132,445
1749236293.758546,960,980,947,449,1085,449
1749236293.9262064,960,980,930,454,1115,450
1749236294.0972219,960,980,938,460,1106,455
1749236294.2584658,960,980,889,462,1110,458
1749236294.410382,960,980,918,460,1099,458
1749236294.5713208,1760,980,898,463,1091,458
1749236294.731709,1760,980,893,462,1080,456
1749236294.8915863,1760,980,891,463,1084,455
1749236295.0563807,1760,980,913,464,1090,458
1749236295.2120886,1760,980,904,458,1082,456
1749236295.3682187,1760,980,894,461,1089,460
1749236295.5317307,1760,980,893,461,1075,461
1749236295.6915224,1760,980,893,463,1067,461
1749236295.8549764,1760,980,898,459,1077,459
1749236296.011413,1760,980,903,457,1081,458
1749236296.176953,1760,980,895,462,1081,458
1749236296.3301811,1760,980,899,461,1069,464
1749236296.5003831,1760,980,892,465,1073,462
1749236296.6568153,1760,980,886,465,1069,464
