timestamp,target_x,target_y,left_pupil_x,left_pupil_y,right_pupil_x,right_pupil_y
1749236132.0291524,180,100,876,395,1066,391
1749236132.185337,180,100,876,396,1068,391
1749236132.3506901,180,100,876,392,1069,390
1749236132.506834,180,100,874,392,1062,388
1749236132.6650248,180,100,863,396,1060,386
1749236132.8355277,180,100,872,396,1040,397
1749236133.0071414,180,100,863,400,1042,397
1749236133.1652238,180,100,874,395,1061,390
1749236133.3255353,180,100,865,398,1073,393
1749236133.4979818,180,100,865,401,1065,394
1749236133.6547463,180,100,885,396,1066,394
1749236133.8175015,180,100,876,399,1075,395
1749236134.0083473,180,100,876,397,1064,393
1749236134.2143402,180,100,879,395,1063,391
1749236134.408768,180,100,880,396,1065,390
1749236134.5792797,180,100,895,394,1071,388
1749236134.7333786,180,100,879,396,1066,391
1749236134.9228306,180,100,889,396,1050,399
1749236135.1072228,180,100,888,396,1066,390
1749236135.2717779,180,100,888,396,1065,389
1749236135.441011,180,100,902,393,1065,390
1749236135.6438627,180,100,888,396,1066,393
1749236135.8212686,180,100,881,397,1065,393
1749236136.0007434,180,100,877,399,1065,392
1749236136.1564028,180,100,879,399,1070,397
1749236136.3260226,960,100,869,404,1078,396
1749236136.4854915,960,100,877,399,1082,396
1749236136.6382766,960,100,866,402,1064,395
1749236136.805466,960,100,867,401,1064,394
1749236136.9651778,960,100,868,403,1056,395
1749236137.146848,960,100,870,403,1066,392
1749236137.310613,960,100,871,398,1060,395
1749236137.464953,960,100,878,400,1078,395
1749236137.6587586,960,100,862,403,1078,396
1749236137.8137226,960,100,869,402,1066,393
1749236137.981435,960,100,869,403,1079,396
1749236138.164376,960,100,868,404,1057,395
1749236138.3731637,960,100,867,403,1076,395
1749236138.5567021,960,100,888,397,1067,394
1749236138.7160938,960,100,869,403,1078,395
1749236138.9007514,960,100,888,399,1079,396
1749236139.0880644,960,100,888,398,1070,397
1749236139.2654426,960,100,869,403,1078,396
1749236139.4422526,960,100,861,402,1067,394
1749236139.6125088,960,100,869,403,1058,396
1749236139.8118055,960,100,870,403,1058,395
1749236139.9829013,960,100,868,403,1077,395
1749236140.1881497,960,100,870,403,1078,396
1749236140.3529794,960,100,879,400,1078,396
1749236140.5155146,1760,100,868,403,1078,396
1749236140.6952407,1760,100,869,404,1067,396
1749236140.8714626,1760,100,870,398,1076,395
1749236141.0377877,1760,100,867,404,1083,397
1749236141.194675,1760,100,866,404,1057,395
1749236141.3572748,1760,100,887,396,1070,392
1749236141.5328798,1760,100,870,396,1076,391
1749236141.707057,1760,100,870,395,1076,388
1749236141.8847306,1760,100,871,393,1071,390
1749236142.0559328,1760,100,871,397,1077,388
1749236142.2125916,1760,100,881,398,1077,396
1749236142.3755038,1760,100,858,405,1075,400
1749236142.5405445,1760,100,893,432,1073,432
1749236143.2908387,1760,100,877,426,1069,417
1749236143.4609995,1760,100,913,433,1091,421
1749236143.6294835,1760,100,919,431,1095,421
1749236143.8038266,1760,100,903,433,1096,420
1749236143.9855871,1760,100,906,429,1108,422
1749236144.208111,1760,100,927,424,1123,418
1749236144.3929033,1760,100,930,414,1135,413
1749236144.5772398,1760,100,932,424,1110,419
1749236144.7680228,180,540,916,426,1093,420
1749236144.9654398,180,540,904,437,1085,428
1749236145.1647074,180,540,904,451,1086,444
1749236145.3653362,180,540,908,458,1088,452
1749236145.5295887,180,540,909,463,1092,459
1749236145.763908,180,540,916,468,1098,464
1749236145.9638884,180,540,939,476,1106,474
1749236146.1639473,180,540,939,470,1117,470
1749236146.3489802,180,540,952,459,1143,461
1749236146.5167837,180,540,967,447,1157,449
1749236146.685279,180,540,966,458,1148,450
1749236146.8561904,180,540,984,460,1171,453
1749236147.0319848,180,540,981,466,1168,455
1749236147.1841655,180,540,941,462,1119,458
1749236147.3415267,180,540,899,465,1108,461
1749236147.504599,180,540,892,466,1099,467
1749236147.667836,180,540,880,461,1088,461
1749236147.8226092,180,540,907,461,1100,459
1749236147.9777439,180,540,926,470,1134,462
1749236148.1461234,180,540,929,472,1123,458
1749236148.30588,180,540,925,472,1128,465
1749236148.4701715,180,540,895,468,1100,462
1749236148.6356547,180,540,915,476,1086,467
1749236148.7875931,180,540,891,480,1107,468
1749236148.956364,960,540,911,478,1126,467
1749236149.4365673,960,540,948,460,1131,453
1749236149.6007135,960,540,940,457,1142,455
1749236149.756517,960,540,938,455,1139,450
