timestamp,target_x,target_y,left_pupil_x,left_pupil_y,right_pupil_x,right_pupil_y
1748453501.7036467,192,108,886,429,1066,408
1748453501.9923368,192,108,885,425,1068,404
1748453502.3459373,192,108,884,414,1056,390
1748453502.6827645,192,108,886,412,1067,392
1748453502.959589,192,108,896,412,1061,394
1748453503.2668998,192,108,878,418,1075,392
1748453503.5544147,192,108,898,414,1078,394
1748453503.872843,192,108,892,416,1062,400
1748453504.1652558,192,108,892,415,1073,392
1748453504.4374104,192,108,892,415,1078,397
1748453504.714666,192,108,892,416,1078,394
1748453505.019417,192,108,905,415,1078,399
1748453505.3766122,192,108,906,415,1076,395
1748453505.6842413,192,108,892,418,1077,397
1748453505.972011,192,108,897,416,1079,399
1748453506.2744179,960,108,906,416,1063,400
1748453506.5546682,960,108,889,420,1066,397
1748453506.8676507,960,108,886,418,1066,396
1748453507.188768,960,108,886,419,1066,396
1748453507.54852,960,108,888,420,1067,399
1748453507.8458147,960,108,889,418,1080,396
1748453508.1321824,960,108,891,421,1070,398
1748453508.4206333,960,108,890,419,1070,397
1748453508.7135532,960,108,890,419,1072,396
1748453508.9899445,960,108,889,417,1069,397
1748453509.277406,960,108,889,420,1079,398
1748453509.5599062,960,108,889,419,1067,398
1748453509.8575926,960,108,898,418,1070,397
1748453510.1598756,960,108,898,419,1067,399
1748453510.5046895,960,108,888,419,1068,401
1748453510.7976687,1728,108,888,421,1068,398
1748453511.1077719,1728,108,888,420,1067,399
1748453511.7722917,1728,108,882,424,1076,403
1748453512.0828605,1728,108,893,431,1071,400
1748453512.7580914,1728,108,878,421,1070,399
1748453513.3243334,1728,108,878,424,1072,400
1748453514.1981661,1728,108,878,425,1072,401
1748453514.4880993,1728,108,877,426,1072,402
1748453515.7249095,192,540,894,430,1084,408
1748453516.0176694,192,540,882,434,1083,411
1748453516.3111014,192,540,885,434,1085,412
1748453516.6045594,192,540,901,430,1086,412
1748453516.886276,192,540,914,429,1073,421
1748453517.216383,192,540,914,430,1088,417
1748453517.5577717,192,540,913,431,1070,420
1748453517.8461928,192,540,913,431,1085,418
1748453518.130908,192,540,882,437,1084,414
1748453518.4074888,192,540,882,436,1084,415
1748453518.7100575,192,540,912,431,1086,416
1748453518.9847443,192,540,913,431,1086,417
1748453519.2709055,192,540,916,432,1089,416
1748453519.5634089,192,540,903,431,1091,416
1748453519.8727922,960,540,917,432,1091,420
1748453520.2071927,960,540,907,436,1081,417
1748453520.5393004,960,540,895,432,1070,416
1748453520.832898,960,540,895,433,1079,412
1748453521.139602,960,540,895,433,1078,417
1748453521.431916,960,540,892,434,1077,417
1748453521.723949,960,540,891,433,1072,414
1748453521.999084,960,540,891,435,1068,412
1748453522.3312492,960,540,891,433,1072,416
1748453522.6559792,960,540,892,435,1078,417
1748453522.9479988,960,540,892,434,1085,417
1748453523.2333946,960,540,894,436,1078,415
1748453523.5082734,960,540,893,435,1074,417
1748453523.7929564,960,540,894,436,1078,420
1748453524.0710552,960,540,895,434,1086,416
1748453524.360615,1728,540,894,436,1075,417
1748453524.6544268,1728,540,894,434,1086,417
1748453524.941062,1728,540,887,436,1079,416
1748453525.621028,1728,540,886,438,1061,414
1748453527.7065015,1728,540,885,440,1080,418
1748453528.0038445,1728,540,892,438,1062,428
1748453528.277567,1728,540,889,438,1074,416
1748453528.5603933,1728,540,903,440,1072,421
1748453528.8538594,192,972,889,439,1056,425
1748453529.1384363,192,972,892,440,1073,425
1748453529.4226012,192,972,899,444,1072,431
1748453529.7159877,192,972,914,444,1088,428
1748453530.0228398,192,972,898,444,1089,429
1748453530.3503652,192,972,911,444,1086,428
1748453530.6690404,192,972,898,444,1087,429
1748453530.947733,192,972,913,445,1088,429
1748453531.246405,192,972,907,447,1086,428
1748453531.545048,192,972,913,445,1088,429
1748453531.8446727,192,972,899,446,1089,433
1748453532.126352,192,972,914,446,1088,430
1748453532.4840457,192,972,900,450,1089,431
1748453532.7820213,192,972,901,446,1087,433
1748453533.0679052,192,972,901,447,1090,432
1748453533.3665915,960,972,914,446,1090,432
1748453533.6443205,960,972,895,448,1082,431
1748453533.9471183,960,972,894,448,1073,433
1748453534.224333,960,972,893,447,1075,429
1748453534.5310981,960,972,893,447,1078,432
1748453534.8242912,960,972,892,449,1075,429
1748453535.1101613,960,972,895,447,1080,432
1748453535.4558966,960,972,895,451,1077,435
1748453535.7612443,960,972,895,449,1089,435
1748453536.04703,960,972,896,448,1079,431
1748453536.3552973,960,972,896,448,1081,433
1748453536.6258135,960,972,896,448,1078,434
1748453536.9038117,960,972,897,448,1087,435
1748453537.2088566,960,972,896,448,1080,431
1748453537.5415702,960,972,895,454,1077,434
1748453537.8468728,1728,972,896,448,1079,431
1748453538.1418922,1728,972,896,449,1080,435
1748453538.4392383,1728,972,888,452,1068,435
1748453538.7487972,1728,972,889,450,1067,438
1748453539.052843,1728,972,888,454,1067,436
1748453539.3410232,1728,972,888,450,1068,435
1748453539.6319406,1728,972,888,455,1068,436
1748453539.9211187,1728,972,889,456,1069,436
1748453540.2392185,1728,972,890,450,1069,436
1748453540.5576377,1728,972,891,451,1070,437
1748453540.9254017,1728,972,890,454,1070,438
1748453541.23385,1728,972,889,454,1071,434
1748453541.5271134,1728,972,896,452,1069,437
1748453541.8424227,1728,972,889,451,1068,437
1748453542.142047,1728,972,888,456,1068,437
