timestamp,target_x,target_y,left_pupil_x,left_pupil_y,right_pupil_x,right_pupil_y
1749230578.7517476,1728,108,911,475,1067,467
1749230578.783398,1728,108,930,484,1098,471
1749230578.812507,1728,108,931,484,1062,458
1749230578.8764594,1728,108,924,483,1062,458
1749230578.9122553,1728,108,913,473,1088,470
1749230579.039592,1728,108,930,484,1048,474
1749230579.071306,1728,108,909,479,1073,464
1749230579.1191761,1728,108,923,484,1060,458
1749230579.14856,1728,108,920,467,1047,474
1749230579.178657,1728,108,930,484,1097,472
1749230579.2759786,1728,108,892,483,1058,459
1749230579.3415587,1728,108,923,484,1047,474
1749230579.376069,1728,108,892,473,1061,458
1749230579.4064374,1728,108,912,475,1054,477
1749230579.4379132,1728,108,936,483,1051,476
1749230579.4680333,1728,108,930,484,1054,477
1749230579.5163264,1728,108,912,471,1065,458
1749230579.58196,1728,108,905,483,1062,458
1749230579.610865,1728,108,914,470,1051,476
1749230579.645141,1728,108,931,484,1061,458
1749230579.708725,1728,108,912,475,1071,468
1749230579.7402897,1728,108,895,484,1062,459
1749230579.774041,1728,108,909,465,1061,458
1749230579.917196,1728,108,930,484,1097,472
1749230579.981858,1728,108,914,470,1072,468
1749230580.1375635,1728,108,892,481,1062,458
1749230580.1690006,1728,108,890,481,1061,458
1749230580.2357085,1728,108,934,483,1101,468
1749230580.2668395,1728,108,920,466,1093,468
1749230580.313765,1728,108,912,475,1078,470
1749230580.3479729,1728,108,910,471,1073,468
1749230580.3788507,1728,108,912,475,1067,466
1749230580.409873,1728,108,929,483,1052,466
1749230580.4753788,1728,108,930,484,1084,476
1749230580.5064607,1728,108,912,475,1074,474
1749230580.5392888,1728,108,931,484,1071,474
1749230580.6392746,1728,108,923,473,1061,469
1749230580.6704347,1728,108,907,474,1053,468
1749230580.714185,1728,108,925,473,1072,470
1749230580.748014,1728,108,911,473,1056,469
1749230580.8117554,1728,108,932,472,1096,468
1749230580.844262,1728,108,926,471,1087,469
1749230580.8788881,1728,108,921,474,1078,468
1749230580.9084506,1728,108,923,473,1066,469
1749230580.9424353,1728,108,913,473,1085,467
1749230580.9750876,1728,108,913,469,1084,467
1749230581.0031629,1728,108,908,471,1084,466
1749230581.037856,1728,108,906,471,1072,468
1749230581.0712829,1728,108,903,470,1071,469
1749230581.1168542,1728,108,910,474,1070,470
1749230581.15405,1728,108,899,468,1070,470
1749230581.1856732,1728,108,907,469,1069,470
1749230581.2119803,1728,108,905,471,1068,470
1749230581.2458434,1728,108,902,474,1067,471
1749230581.2793655,1728,108,902,470,1065,471
1749230581.3085823,1728,108,900,471,1064,471
1749230581.3445005,1728,108,900,471,1063,471
1749230581.3741293,1728,108,899,472,1060,471
1749230581.4033668,1728,108,898,474,1061,471
1749230581.4379458,1728,108,898,474,1061,471
1749230581.470829,1728,108,898,473,1061,471
1749230581.520222,1728,108,898,474,1060,471
1749230581.549287,1728,108,934,474,1060,471
1749230581.5815704,1728,108,899,474,1060,472
1749230581.610677,1728,108,899,475,1061,472
1749230581.645973,1728,108,901,477,1062,474
1749230581.6762972,1728,108,902,478,1062,474
1749230581.7097354,1728,108,895,476,1062,471
1749230581.7409256,1728,108,904,479,1063,474
1749230581.7730782,1728,108,906,478,1065,474
1749230581.8046715,1728,108,907,477,1066,474
1749230581.8409536,1728,108,910,479,1067,474
1749230581.8687477,1728,108,896,474,1068,474
1749230581.915818,1728,108,908,474,1069,473
1749230581.947885,1728,108,908,473,1070,472
1749230581.978954,1728,108,911,475,1070,472
1749230582.0098166,1728,108,907,476,1070,471
1749230582.0433064,1728,108,908,471,1069,471
1749230582.0754857,1728,108,896,470,1069,470
1749230582.1062753,1728,108,895,473,1069,469
1749230582.1442325,1728,108,895,469,1069,468
1749230582.1700757,1728,108,896,473,1069,468
1749230582.202413,1728,108,897,467,1069,466
1749230582.2352839,1728,108,899,467,1069,466
1749230582.2670784,1728,108,897,467,1072,466
1749230582.3158808,1728,108,897,465,1069,466
1749230582.352111,192,540,899,467,1069,466
1749230582.3831291,192,540,900,466,1072,466
1749230582.4139986,192,540,901,465,1069,465
1749230582.4442194,192,540,902,465,1070,466
1749230582.4784646,192,540,899,470,1076,465
1749230582.5084612,192,540,901,472,1076,466
1749230582.5416787,192,540,906,466,1070,465
1749230582.5734935,192,540,907,466,1077,465
1749230582.606498,192,540,908,465,1077,468
1749230582.6348531,192,540,902,469,1078,466
1749230582.673385,192,540,909,466,1078,464
1749230582.7189257,192,540,902,468,1070,464
1749230582.7488604,192,540,902,470,1070,465
1749230582.7828875,192,540,909,466,1070,465
1749230582.8134522,192,540,902,470,1070,467
1749230582.8464537,192,540,909,468,1070,467
1749230582.8769953,192,540,901,470,1070,468
1749230582.9130971,192,540,901,471,1070,468
1749230582.9423773,192,540,901,474,1070,468
1749230582.972603,192,540,912,471,1070,469
1749230583.0050926,192,540,900,474,1070,469
1749230583.0380673,192,540,901,474,1070,468
1749230583.0680091,192,540,900,473,1070,469
1749230583.1173532,192,540,901,474,1070,469
1749230583.1516492,192,540,899,473,1070,469
1749230583.1795592,192,540,900,474,1070,469
1749230583.214171,192,540,899,474,1070,469
1749230583.24651,192,540,910,473,1070,468
1749230583.2758558,192,540,899,470,1070,469
1749230583.3094156,192,540,900,474,1070,470
1749230583.3423185,192,540,900,474,1070,469
1749230583.372582,192,540,910,474,1070,469
1749230583.4062092,192,540,900,474,1070,469
1749230583.4401557,192,540,901,470,1070,468
1749230583.4715033,192,540,914,471,1070,468
1749230583.5179052,192,540,904,468,1070,468
1749230583.5492733,192,540,921,470,1077,466
1749230583.5826616,192,540,915,471,1082,470
1749230583.6134505,192,540,915,471,1081,469
1749230583.643114,192,540,915,471,1071,468
1749230583.6764598,192,540,915,471,1082,469
1749230583.7066305,192,540,915,470,1082,469
1749230583.739674,192,540,916,470,1075,467
1749230583.7719336,192,540,916,469,1075,467
1749230583.8064778,192,540,916,469,1082,468
1749230583.8382938,192,540,916,469,1075,467
1749230583.8691308,192,540,915,469,1075,468
1749230583.9184709,192,540,909,470,1069,468
1749230583.9478123,192,540,906,470,1066,468
1749230583.9830425,192,540,907,471,1083,469
1749230584.0144277,192,540,906,469,1067,467
1749230584.046267,192,540,907,471,1077,470
1749230584.0783281,192,540,906,471,1077,468
1749230584.1090133,192,540,907,470,1070,465
1749230584.1421866,192,540,900,473,1070,465
1749230584.1748428,192,540,900,469,1070,466
1749230584.2039585,192,540,900,473,1070,465
1749230584.239268,192,540,900,472,1070,467
1749230584.2687862,192,540,900,472,1070,467
1749230584.3177867,192,540,906,470,1070,467
1749230584.349686,192,540,900,474,1077,468
1749230584.3811562,192,540,900,470,1077,469
1749230584.4123464,192,540,899,474,1077,469
1749230584.447183,192,540,900,469,1070,468
1749230584.4769788,192,540,911,469,1076,470
1749230584.5103328,192,540,899,470,1070,467
1749230584.5411427,192,540,899,469,1070,468
1749230584.5719657,192,540,898,470,1070,468
1749230584.604721,192,540,898,470,1070,467
1749230584.6376476,192,540,898,470,1070,468
1749230584.667395,192,540,898,469,1070,467
1749230584.7137945,192,540,898,471,1070,468
1749230584.749468,192,540,898,470,1070,467
1749230584.7816505,192,540,898,469,1074,472
1749230584.8110583,192,540,895,469,1057,468
1749230584.847261,192,540,893,472,1052,468
1749230584.8757625,192,540,912,475,1050,468
1749230584.9701736,192,540,912,471,1050,468
1749230585.001346,192,540,889,471,1050,467
1749230585.0355668,192,540,890,472,1053,469
1749230585.067453,192,540,899,471,1061,469
1749230585.1197436,192,540,902,471,1062,469
1749230585.1459854,192,540,902,471,1062,468
1749230585.1798856,192,540,901,472,1062,468
1749230585.209682,192,540,898,470,1062,468
1749230585.2422879,192,540,902,472,1075,467
1749230585.2742467,192,540,897,474,1070,466
1749230585.3063254,192,540,902,472,1070,466
1749230585.3390903,192,540,898,470,1070,467
1749230585.3713815,192,540,898,470,1070,466
1749230585.4031055,192,540,899,470,1063,468
1749230585.4365358,192,540,904,472,1070,467
1749230585.4671912,192,540,898,473,1075,471
1749230585.5153747,192,540,899,469,1070,467
1749230585.551219,192,540,899,469,1075,471
1749230585.5831964,192,540,899,470,1070,467
1749230585.6141398,192,540,898,470,1075,470
1749230585.6465538,192,540,899,470,1074,467
1749230585.6791596,192,540,899,469,1076,469
1749230585.7108276,192,540,899,470,1075,469
1749230585.7403045,192,540,899,470,1076,468
1749230585.777134,192,540,898,474,1070,468
1749230585.8075085,192,540,898,470,1070,467
1749230585.8371706,192,540,898,470,1070,467
1749230585.8670945,192,540,898,469,1075,470
1749230585.916799,192,540,898,469,1081,473
1749230585.9493716,192,540,901,470,1061,467
1749230585.982353,192,540,896,477,1058,465
1749230586.0757391,192,540,912,477,1072,472
1749230586.1101215,192,540,912,476,1077,470
1749230586.143153,192,540,912,476,1074,473
1749230586.1723943,192,540,912,472,1076,470
1749230586.2076523,192,540,912,475,1073,472
1749230586.2377162,192,540,912,471,1074,471
1749230586.267001,192,540,912,474,1076,469
1749230586.318931,192,540,912,474,1055,462
1749230586.3540277,192,540,902,468,1061,465
1749230586.3794076,960,540,904,470,1064,468
1749230586.4149926,960,540,899,474,1064,468
1749230586.445926,960,540,903,470,1064,467
1749230586.4764712,960,540,904,470,1071,468
1749230586.5082088,960,540,903,470,1064,468
1749230586.540675,960,540,903,470,1061,467
1749230586.5716193,960,540,899,468,1063,467
1749230586.6073546,960,540,899,468,1058,465
1749230586.6404655,960,540,898,469,1063,467
1749230586.6690264,960,540,899,469,1075,469
1749230586.716283,960,540,898,469,1070,466
1749230586.7485695,960,540,897,473,1075,469
1749230586.7827303,960,540,898,469,1070,466
1749230586.8142912,960,540,897,469,1070,466
1749230586.8479388,960,540,897,469,1080,472
1749230586.880194,960,540,897,470,1070,465
1749230586.90871,960,540,896,469,1079,472
1749230586.9412262,960,540,896,469,1073,470
1749230586.9728696,960,540,895,471,1069,466
1749230587.0028825,960,540,895,470,1069,467
1749230587.0361931,960,540,896,470,1069,467
1749230587.0683763,960,540,896,469,1069,466
1749230587.1159582,960,540,896,470,1078,469
1749230587.1512666,960,540,894,470,1069,466
1749230587.1788292,960,540,900,468,1070,468
1749230587.2116928,960,540,889,473,1069,469
1749230587.2432072,960,540,904,473,1069,468
1749230587.2787185,960,540,905,476,1047,469
1749230587.3754022,960,540,904,468,1070,472
1749230587.4009988,960,540,909,471,1077,469
1749230587.434464,960,540,895,478,1068,476
1749230587.4833646,960,540,892,476,1068,475
1749230587.5155358,960,540,901,473,1069,475
1749230587.548166,960,540,908,474,1068,475
1749230587.5814376,960,540,902,474,1068,470
1749230587.6132147,960,540,900,473,1068,471
1749230587.6470726,960,540,896,480,1069,475
1749230587.677362,960,540,909,475,1070,476
1749230587.7082508,960,540,908,477,1070,472
1749230587.740011,960,540,898,470,1069,471
1749230587.774754,960,540,898,470,1070,470
1749230587.8049037,960,540,897,471,1070,469
1749230587.8371217,960,540,897,472,1070,468
1749230587.8904414,960,540,897,472,1070,469
1749230587.9165595,960,540,897,472,1070,469
1749230587.9518433,960,540,898,471,1070,469
1749230587.9823098,960,540,898,471,1070,469
1749230588.0130308,960,540,897,472,1070,469
1749230588.0465596,960,540,897,472,1070,469
1749230588.0766618,960,540,897,471,1070,470
1749230588.110775,960,540,898,471,1070,469
1749230588.1419446,960,540,897,470,1070,469
1749230588.1726987,960,540,897,473,1070,468
1749230588.2048564,960,540,898,470,1070,469
1749230588.2385504,960,540,898,471,1070,470
1749230588.2841413,960,540,909,469,1070,469
1749230588.3211536,960,540,898,470,1070,469
1749230588.3532724,960,540,898,470,1070,469
1749230588.3835168,960,540,898,470,1073,469
1749230588.414991,960,540,909,469,1070,469
1749230588.4464443,960,540,898,470,1070,469
1749230588.4791448,960,540,909,470,1070,469
1749230588.5083134,960,540,901,468,1070,470
1749230588.5431056,960,540,897,470,1069,468
1749230588.572092,960,540,898,469,1070,469
1749230588.6057718,960,540,897,469,1070,469
1749230588.6406348,960,540,892,471,1070,471
1749230588.8775682,960,540,886,473,1082,469
1749230588.9418116,960,540,890,472,1051,469
1749230588.9703994,960,540,895,471,1057,466
1749230589.0054772,960,540,897,471,1074,472
1749230589.0373201,960,540,897,471,1061,468
1749230589.0819607,960,540,897,472,1074,472
1749230589.1184278,960,540,890,474,1071,464
1749230589.150652,960,540,891,474,1070,468
1749230589.1796474,960,540,897,473,1070,468
1749230589.2142017,960,540,897,471,1070,468
1749230589.2448685,960,540,909,470,1070,468
1749230589.2765515,960,540,909,469,1070,469
1749230589.3072762,960,540,889,475,1070,468
1749230589.3395581,960,540,909,469,1070,469
1749230589.3709886,960,540,897,471,1070,469
1749230589.402001,960,540,896,472,1070,469
1749230589.4376962,960,540,897,471,1070,469
1749230589.486054,960,540,896,472,1069,469
1749230589.5172644,960,540,897,472,1070,469
1749230589.5512815,960,540,908,469,1070,469
1749230589.582753,960,540,897,471,1072,469
1749230589.6143942,960,540,898,471,1070,469
1749230589.6468928,960,540,898,472,1070,469
1749230589.6786907,960,540,898,472,1070,469
1749230589.7100093,960,540,898,472,1070,469
1749230589.7412813,960,540,898,472,1070,469
1749230589.77455,960,540,898,471,1070,469
1749230589.8057432,960,540,898,472,1070,470
1749230589.8365724,960,540,908,470,1070,470
1749230589.8882937,960,540,911,474,1071,469
1749230589.9194345,960,540,905,470,1070,469
1749230589.9563727,960,540,890,473,1070,469
1749230589.9844766,960,540,904,474,1070,469
1749230590.0143912,960,540,904,473,1070,469
1749230590.0453143,960,540,904,473,1070,468
1749230590.0757544,960,540,905,473,1069,470
1749230590.1095405,960,540,890,474,1070,468
1749230590.14107,960,540,890,473,1070,468
1749230590.172974,960,540,890,473,1070,471
1749230590.2050092,960,540,906,473,1070,472
1749230590.2380044,960,540,905,474,1071,467
1749230590.315344,960,540,888,474,1071,468
1749230590.3474755,960,540,904,474,1070,468
1749230590.380669,960,540,905,474,1069,469
1749230590.4123192,1728,540,904,468,1070,469
1749230590.4449868,1728,540,905,474,1070,470
1749230590.4750285,1728,540,906,474,1070,470
1749230590.509312,1728,540,887,474,1069,469
1749230590.540255,1728,540,890,473,1070,470
1749230590.574689,1728,540,890,473,1070,469
1749230590.6064334,1728,540,890,473,1071,470
1749230590.6367266,1728,540,909,470,1070,469
1749230590.6871557,1728,540,899,468,1070,468
1749230590.7175121,1728,540,909,469,1074,473
1749230590.757479,1728,540,898,470,1070,468
1749230590.7887466,1728,540,909,469,1070,469
1749230590.815333,1728,540,897,472,1069,468
1749230590.8510985,1728,540,897,471,1070,468
1749230590.882102,1728,540,909,469,1070,468
1749230590.9145787,1728,540,908,470,1070,469
1749230590.9419525,1728,540,909,469,1070,469
1749230590.974875,1728,540,897,471,1070,469
1749230591.002765,1728,540,897,470,1070,468
1749230591.0356624,1728,540,896,472,1070,468
1749230591.088432,1728,540,898,469,1070,469
1749230591.117785,1728,540,897,474,1070,469
1749230591.1467288,1728,540,909,470,1070,470
1749230591.1794963,1728,540,898,472,1070,468
1749230591.2124507,1728,540,897,471,1070,469
1749230591.244252,1728,540,898,472,1070,469
1749230591.2757754,1728,540,898,472,1070,468
1749230591.3081334,1728,540,899,472,1069,470
1749230591.3445983,1728,540,902,471,1070,471
1749230591.3709092,1728,540,914,472,1070,470
1749230591.4039426,1728,540,920,473,1070,470
1749230591.4361124,1728,540,922,474,1070,466
1749230591.4835644,1728,540,921,474,1070,469
1749230591.5155725,1728,540,920,473,1070,468
1749230591.5482743,1728,540,916,476,1084,466
1749230591.578224,1728,540,902,466,1077,467
1749230591.6091344,1728,540,897,473,1075,472
1749230591.6433268,1728,540,891,475,1069,465
1749230591.6767392,1728,540,898,471,1062,468
1749230591.7062943,1728,540,897,472,1070,467
1749230591.740486,1728,540,898,471,1074,472
1749230591.7700737,1728,540,898,470,1074,471
1749230591.8038743,1728,540,890,474,1057,467
1749230591.8338103,1728,540,890,475,1075,473
1749230591.881984,1728,540,898,471,1057,467
1749230591.9163725,1728,540,897,473,1070,468
1749230591.9456792,1728,540,897,473,1080,475
1749230591.9798408,1728,540,898,471,1070,468
1749230592.0108805,1728,540,898,471,1080,467
1749230592.0421767,1728,540,909,474,1070,468
1749230592.0756588,1728,540,897,472,1070,468
1749230592.1065674,1728,540,898,472,1070,467
1749230592.13726,1728,540,898,472,1070,469
1749230592.1712503,1728,540,898,473,1070,467
1749230592.201377,1728,540,898,472,1070,469
1749230592.2349494,1728,540,898,473,1070,467
1749230592.2848368,1728,540,899,471,1070,468
1749230592.3149483,1728,540,899,469,1070,469
1749230592.3485055,1728,540,898,473,1070,469
1749230592.3815162,1728,540,898,472,1070,469
1749230592.416503,1728,540,898,471,1070,469
1749230592.4475486,1728,540,898,471,1070,469
1749230592.481121,1728,540,899,471,1070,467
1749230592.512504,1728,540,899,470,1070,467
1749230592.5416667,1728,540,903,471,1076,471
1749230592.5746646,1728,540,904,470,1065,467
1749230592.6087692,1728,540,905,468,1065,464
1749230592.6370063,1728,540,905,465,1066,463
1749230592.6852314,1728,540,906,464,1066,459
1749230592.7206454,1728,540,891,473,1067,458
1749230592.976029,1728,540,922,467,1062,458
1749230593.680247,1728,540,924,467,1048,468
1749230593.7106898,1728,540,934,473,1048,470
1749230593.739248,1728,540,930,471,1045,471
1749230593.7737548,1728,540,921,470,1068,458
1749230593.836702,1728,540,937,476,1070,458
1749230593.8857415,1728,540,896,469,1069,458
1749230593.9167657,1728,540,914,463,1070,458
1749230593.9492905,1728,540,901,472,1070,460
1749230593.9813666,1728,540,896,472,1071,460
1749230594.0121906,1728,540,897,473,1071,461
1749230594.0442033,1728,540,915,465,1071,462
1749230594.0761766,1728,540,893,475,1080,462
1749230594.1070988,1728,540,905,470,1080,465
1749230594.1407294,1728,540,905,472,1079,464
1749230594.1706512,1728,540,906,473,1079,467
1749230594.2029066,1728,540,912,476,1080,471
1749230594.2351458,1728,540,912,478,1079,473
1749230594.283666,1728,540,906,476,1072,478
1749230594.3155465,1728,540,906,480,1081,478
1749230594.3472307,1728,540,912,466,1072,463
1749230594.382367,1728,540,912,466,1072,466
1749230594.4132082,1728,540,912,470,1073,467
1749230594.4423156,192,972,912,472,1073,469
1749230594.4750502,192,972,912,477,1073,471
1749230594.506245,192,972,912,474,1073,473
1749230594.5412383,192,972,912,474,1073,474
1749230594.5712135,192,972,912,478,1079,477
1749230594.603391,192,972,912,479,1078,478
1749230594.635639,192,972,910,480,1082,479
1749230594.6855276,192,972,909,481,1087,479
1749230594.7178512,192,972,909,482,1063,464
1749230594.7485366,192,972,907,481,1063,463
1749230594.782965,192,972,906,480,1064,465
1749230594.8141708,192,972,912,479,1064,465
1749230594.8455894,192,972,909,481,1063,464
1749230594.8778346,192,972,909,480,1082,480
1749230594.9111996,192,972,912,479,1079,477
1749230594.9415245,192,972,911,474,1073,474
1749230594.9754915,192,972,912,472,1074,469
1749230595.0049644,192,972,912,466,1073,465
1749230595.036368,192,972,908,483,1074,460
1749230595.0879905,192,972,912,479,1084,477
1749230595.1188867,192,972,906,478,1084,475
1749230595.1509998,192,972,911,476,1075,471
1749230595.1806965,192,972,912,476,1084,472
1749230595.2147708,192,972,912,474,1071,464
1749230595.244651,192,972,901,473,1073,466
1749230595.27638,192,972,906,472,1085,468
1749230595.3082998,192,972,918,471,1080,469
1749230595.3403468,192,972,920,468,1081,468
1749230595.3730814,192,972,919,468,1081,466
1749230595.4028692,192,972,920,466,1081,464
1749230595.4331236,192,972,920,465,1081,463
1749230595.4879754,192,972,912,467,1081,462
1749230595.5166788,192,972,912,467,1081,462
1749230595.549261,192,972,920,464,1080,462
1749230595.5835497,192,972,920,464,1080,462
1749230595.6121879,192,972,920,464,1080,462
1749230595.6460667,192,972,920,465,1080,461
1749230595.6765766,192,972,921,464,1081,461
1749230595.7116673,192,972,921,464,1080,460
1749230595.7417805,192,972,905,473,1081,458
1749230595.7755358,192,972,922,464,1080,457
1749230595.8078122,192,972,911,473,1081,457
1749230595.8392892,192,972,905,467,1051,467
1749230595.8907948,192,972,911,468,1050,467
1749230595.9184582,192,972,916,468,1051,467
1749230595.9535606,192,972,890,470,1053,467
1749230595.98441,192,972,920,466,1055,466
1749230596.014913,192,972,925,465,1053,466
1749230596.0461483,192,972,923,465,1055,465
1749230596.0775683,192,972,917,464,1058,467
1749230596.109295,192,972,924,464,1065,461
1749230596.282735,192,972,929,466,1062,461
1749230596.3147757,192,972,936,477,1054,467
1749230596.3479145,192,972,892,469,1052,465
1749230596.3828785,192,972,892,468,1060,462
1749230596.443269,192,972,891,473,1058,465
1749230596.4776103,192,972,894,473,1053,467
1749230596.5056748,192,972,905,468,1082,459
1749230596.5436072,192,972,924,463,1082,459
1749230596.5768058,192,972,924,463,1083,460
1749230596.6064465,192,972,910,472,1083,461
1749230596.6416786,192,972,925,463,1084,462
1749230596.6861222,192,972,926,464,1084,461
1749230596.71814,192,972,926,463,1084,461
1749230596.7521427,192,972,926,464,1085,462
1749230596.7815564,192,972,918,463,1085,462
1749230596.8125901,192,972,912,472,1085,462
1749230596.8475301,192,972,927,464,1086,462
1749230596.8787253,192,972,927,464,1086,463
1749230596.910693,192,972,919,464,1086,462
1749230596.9431748,192,972,924,463,1083,462
1749230596.9724298,192,972,915,463,1079,461
1749230597.0087092,192,972,914,464,1076,461
1749230597.0389054,192,972,922,468,1064,465
1749230597.0882275,192,972,912,464,1074,463
1749230597.1173272,192,972,922,469,1064,467
1749230597.1517186,192,972,913,463,1082,467
1749230597.1814911,192,972,913,464,1077,463
1749230597.211967,192,972,926,464,1085,464
1749230597.2464154,192,972,927,465,1086,465
1749230597.2748535,192,972,927,465,1086,465
1749230597.3082552,192,972,927,464,1086,465
1749230597.3400116,192,972,927,465,1086,465
1749230597.3739986,192,972,927,465,1086,465
1749230597.4038615,192,972,927,464,1086,465
1749230597.4354188,192,972,919,470,1087,466
1749230597.483592,192,972,919,464,1086,466
1749230597.5177152,192,972,919,466,1086,467
1749230597.5492952,192,972,927,465,1086,466
1749230597.581805,192,972,926,466,1086,467
1749230597.6105042,192,972,919,466,1086,467
1749230597.6448848,192,972,919,466,1086,467
1749230597.6767068,192,972,919,465,1086,466
1749230597.706963,192,972,911,466,1086,467
1749230597.742368,192,972,926,465,1086,467
1749230597.7713108,192,972,925,466,1085,467
1749230597.8020327,192,972,918,471,1085,467
1749230597.8354037,192,972,907,470,1080,466
1749230597.8866327,192,972,906,469,1079,466
1749230597.9162104,192,972,921,469,1079,466
1749230597.9485924,192,972,915,466,1079,465
