timestamp,target_x,target_y,left_pupil_x,left_pupil_y,right_pupil_x,right_pupil_y
1749230448.756274,192,108,936,518,1080,515
1749230448.7851624,192,108,936,518,1084,515
1749230448.8138258,192,108,936,518,1079,516
1749230448.8509645,192,108,936,518,1083,514
1749230448.8761642,192,108,935,518,1080,516
1749230448.9076037,192,108,935,519,1079,515
1749230448.9448743,192,108,935,519,1079,515
1749230448.9731424,192,108,935,519,1079,515
1749230449.0065336,192,108,935,519,1079,516
1749230449.0412307,192,108,936,518,1080,515
1749230449.0696993,192,108,936,518,1079,515
1749230449.1054204,192,108,935,519,1084,515
1749230449.1566453,192,108,940,522,1079,516
1749230449.18269,192,108,935,519,1084,516
1749230449.2198627,192,108,936,518,1083,515
1749230449.2484283,192,108,935,519,1083,515
1749230449.2798238,192,108,935,519,1083,515
1749230449.3076606,192,108,935,519,1083,515
1749230449.3440945,192,108,935,519,1083,515
1749230449.3745248,192,108,936,519,1083,515
1749230449.4074235,192,108,935,518,1080,516
1749230449.4392123,192,108,935,518,1079,517
1749230449.469515,192,108,935,518,1083,515
1749230449.5026178,192,108,935,518,1083,515
1749230449.5531642,192,108,935,519,1083,515
1749230449.581251,192,108,935,518,1083,515
1749230449.6136303,192,108,935,519,1084,516
1749230449.6495094,192,108,935,519,1084,516
1749230449.6748245,192,108,926,519,1083,515
1749230449.7134383,192,108,935,519,1083,515
1749230449.742638,192,108,935,519,1083,514
1749230449.7747114,192,108,935,519,1083,515
1749230449.8052032,192,108,935,518,1083,515
1749230449.8422632,192,108,935,519,1083,515
1749230449.8668756,192,108,935,519,1083,515
1749230449.8992562,192,108,935,519,1083,515
1749230449.9532628,192,108,935,519,1083,515
1749230449.980575,192,108,935,519,1083,515
1749230450.0118701,192,108,935,518,1083,515
1749230450.045409,192,108,934,519,1083,515
1749230450.0771763,192,108,926,518,1084,516
1749230450.1096506,192,108,935,519,1079,517
1749230450.1428874,192,108,935,519,1083,515
1749230450.1700978,192,108,926,520,1083,516
1749230450.204813,192,108,943,523,1061,520
1749230450.2330422,192,108,917,523,1091,521
1749230450.271222,192,108,926,524,1084,521
1749230450.2974744,192,108,927,526,1078,520
1749230450.3507984,192,108,928,528,1078,522
1749230450.3815267,192,108,929,527,1089,523
1749230450.415164,192,108,930,527,1084,522
1749230450.4475105,192,108,929,527,1071,519
1749230450.473447,192,108,931,524,1077,515
1749230450.5071766,192,108,934,524,1085,521
1749230450.5409098,192,108,924,522,1070,524
1749230450.5749438,192,108,925,526,1076,522
1749230450.6055982,192,108,920,516,1082,520
1749230450.6383166,192,108,934,518,1085,520
1749230451.038808,960,108,922,523,1065,529
1749230451.6140077,960,108,920,519,1069,512
1749230452.0455303,960,108,925,516,1048,521
1749230452.2660744,960,108,920,516,1057,524
1749230452.6430285,960,108,928,522,1058,527
1749230452.6688821,960,108,935,523,1066,525
1749230452.7031448,960,108,912,521,1072,514
1749230452.7553062,960,108,915,522,1072,516
1749230452.780502,960,108,920,522,1072,520
1749230452.814303,960,108,917,523,1081,517
1749230452.8506498,960,108,918,521,1086,520
1749230452.8790598,960,108,918,523,1086,520
1749230452.9103773,960,108,917,523,1079,519
1749230452.9465134,960,108,916,522,1075,519
1749230452.972756,960,108,916,521,1073,519
1749230453.0093012,960,108,917,522,1070,520
1749230453.0398407,960,108,913,523,1071,519
1749230453.0717733,960,108,911,523,1072,518
1749230453.103481,960,108,941,523,1065,519
1749230453.1564417,960,108,935,522,1055,519
1749230453.1795764,960,108,935,523,1060,520
1749230453.2127755,960,108,930,523,1051,519
1749230453.406615,960,108,919,523,1044,525
1749230453.4387484,960,108,921,522,1044,526
1749230453.9553335,960,108,911,522,1047,525
1749230454.0768805,960,108,911,523,1099,521
1749230454.6656213,960,108,932,526,1074,517
1749230454.7053225,960,108,928,525,1096,520
1749230454.7772748,1728,108,923,523,1067,513
1749230454.8113859,1728,108,923,523,1088,528
1749230454.8429704,1728,108,923,523,1090,517
1749230454.882029,1728,108,924,524,1091,518
1749230455.0718303,1728,108,932,525,1080,513
1749230455.216154,1728,108,938,523,1088,515
1749230455.2451417,1728,108,922,517,1053,525
1749230455.275893,1728,108,942,523,1085,525
1749230455.3076863,1728,108,944,523,1089,525
1749230455.3736768,1728,108,945,523,1094,518
1749230455.4693453,1728,108,930,517,1092,526
1749230455.4988213,1728,108,948,523,1091,526
1749230455.5510383,1728,108,949,523,1095,519
1749230455.6440873,1728,108,936,520,1054,517
1749230455.6750271,1728,108,953,523,1045,526
1749230455.7698696,1728,108,944,523,1044,524
1749230455.8009098,1728,108,943,526,1047,525
1749230455.8357475,1728,108,945,525,1085,513
1749230455.89746,1728,108,948,529,1046,526
1749230457.344358,1728,108,908,523,1095,517
1749230457.4683373,1728,108,952,529,1093,517
1749230457.5551567,1728,108,954,527,1094,518
1749230457.6745677,1728,108,953,528,1091,515
1749230458.1812508,1728,108,910,522,1046,525
1749230458.205248,1728,108,909,522,1050,527
1749230458.245632,1728,108,910,522,1047,526
1749230458.3830802,1728,108,911,521,1048,525
1749230458.5074673,1728,108,910,521,1048,525
1749230458.8751357,192,540,909,522,1096,518
1749230458.909315,192,540,920,514,1096,518
1749230458.9417505,192,540,909,522,1096,518
1749230458.9723752,192,540,909,522,1096,518
1749230459.0052276,192,540,956,528,1046,526
1749230459.119407,192,540,920,514,1046,524
1749230459.2479422,192,540,909,522,1095,518
1749230459.30873,192,540,955,528,1048,526
1749230459.3703668,192,540,909,522,1049,525
1749230459.4027312,192,540,910,522,1049,525
1749230459.4355457,192,540,921,514,1095,518
1749230459.466789,192,540,921,514,1049,526
1749230459.5163965,192,540,920,514,1047,525
1749230459.6125057,192,540,909,522,1049,525
1749230459.738624,192,540,910,522,1049,527
1749230459.8357706,192,540,911,522,1083,520
1749230459.9153318,192,540,921,514,1097,518
1749230459.946635,192,540,911,521,1048,525
1749230459.977736,192,540,920,514,1049,525
1749230460.046511,192,540,910,522,1095,518
1749230460.1073594,192,540,921,514,1096,518
1749230460.2106664,192,540,921,514,1050,525
1749230460.2371,192,540,922,514,1048,524
1749230460.2682788,192,540,922,514,1047,525
1749230460.313213,192,540,911,520,1048,525
1749230460.3515031,192,540,911,520,1049,526
1749230460.4173605,192,540,911,521,1049,524
1749230460.475192,192,540,910,521,1047,524
1749230460.511432,192,540,910,522,1097,519
1749230460.5417652,192,540,910,522,1049,526
1749230460.6694748,192,540,911,521,1046,524
1749230460.7222393,192,540,925,514,1047,525
1749230460.7517016,192,540,911,521,1048,524
1749230460.8154383,192,540,910,521,1050,527
1749230460.9113455,192,540,910,521,1053,527
1749230460.9445271,192,540,912,521,1077,518
1749230461.0406103,192,540,921,514,1050,525
1749230461.1234457,192,540,913,522,1053,527
1749230461.1519227,192,540,910,521,1050,524
1749230461.2139566,192,540,922,514,1047,524
1749230461.248366,192,540,922,514,1048,524
1749230461.2778356,192,540,923,514,1048,525
1749230461.3099897,192,540,922,514,1047,524
1749230461.3757203,192,540,922,514,1048,526
1749230461.4714396,192,540,920,514,1047,525
1749230461.5482922,192,540,909,522,1047,525
1749230461.5846403,192,540,920,514,1047,524
1749230461.6491807,192,540,954,526,1047,524
1749230461.9540067,192,540,924,516,1077,518
1749230462.0756154,192,540,922,525,1077,517
1749230462.141557,192,540,927,522,1047,527
1749230462.1709573,192,540,931,521,1049,527
1749230462.2069046,192,540,937,521,1051,528
1749230462.267296,192,540,934,516,1048,527
1749230462.5397913,192,540,929,524,1083,518
1749230462.6054811,192,540,931,525,1080,521
1749230462.6416512,192,540,931,529,1081,528
1749230462.668146,192,540,932,531,1047,527
1749230462.7216718,192,540,929,530,1051,519
1749230462.751979,192,540,921,519,1055,518
1749230462.7815506,192,540,934,531,1059,520
1749230462.814796,960,540,926,523,1064,521
1749230462.8509333,960,540,928,527,1067,522
1749230462.8741553,960,540,931,523,1073,526
1749230462.972929,960,540,909,523,1081,513
1749230463.5132453,960,540,924,528,1083,528
1749230463.7710745,960,540,909,523,1087,520
1749230463.9470751,960,540,939,517,1061,522
1749230464.2704628,960,540,945,524,1090,519
1749230464.313737,960,540,950,522,1092,518
1749230464.4102871,960,540,934,525,1047,525
1749230464.4460888,960,540,940,524,1047,525
1749230464.4755273,960,540,940,524,1050,524
1749230464.5080595,960,540,944,524,1051,523
1749230464.5452611,960,540,940,523,1051,524
1749230464.5738418,960,540,943,523,1049,521
1749230464.605966,960,540,937,524,1048,522
1749230464.640207,960,540,933,524,1047,525
1749230464.6687596,960,540,929,525,1044,524
1749230464.718806,960,540,928,523,1056,518
1749230464.7512782,960,540,923,523,1049,523
1749230464.7836864,960,540,950,521,1051,528
1749230464.8127167,960,540,948,521,1046,527
1749230464.8482583,960,540,949,519,1043,525
1749230465.007241,960,540,914,522,1097,520
1749230465.043154,960,540,909,523,1098,519
1749230465.0683863,960,540,910,523,1097,520
1749230465.1231084,960,540,941,522,1097,518
1749230465.1852403,960,540,911,523,1098,519
1749230465.2137692,960,540,944,523,1099,520
1749230465.3088667,960,540,948,522,1044,526
1749230465.4404242,960,540,949,525,1061,515
1749230465.807787,960,540,941,522,1098,522
1749230466.3519511,960,540,947,523,1048,524
1749230466.4482992,960,540,945,522,1049,527
1749230466.5086122,960,540,946,522,1048,526
1749230466.5746486,960,540,945,523,1047,525
1749230466.8117719,960,540,943,523,1093,525
1749230466.8438137,960,540,941,523,1093,522
1749230466.8743775,1728,540,940,523,1084,527
1749230467.032586,1728,540,926,518,1070,525
1749230467.406969,1728,540,926,527,1066,513
1749230467.4364276,1728,540,943,524,1082,512
1749230467.5162864,1728,540,942,522,1067,515
1749230467.545349,1728,540,919,517,1084,514
1749230467.6472938,1728,540,917,523,1058,517
1749230467.7069755,1728,540,928,523,1071,519
1749230467.7382479,1728,540,931,524,1073,519
1749230467.7712383,1728,540,935,518,1059,516
1749230467.802553,1728,540,933,523,1052,521
1749230467.835587,1728,540,929,523,1065,523
1749230467.9820437,1728,540,932,520,1087,515
1749230468.0127234,1728,540,927,523,1088,514
1749230468.04407,1728,540,924,523,1083,513
1749230468.0734794,1728,540,923,526,1080,512
1749230468.1076174,1728,540,921,525,1072,511
1749230468.1407816,1728,540,921,520,1072,520
1749230468.1705866,1728,540,919,519,1078,520
1749230468.2008388,1728,540,918,523,1082,528
1749230468.2355735,1728,540,917,520,1084,526
1749230468.2650204,1728,540,919,525,1085,525
1749230468.3131137,1728,540,925,519,1083,517
1749230468.3510618,1728,540,924,515,1089,519
1749230468.3829083,1728,540,923,515,1089,518
1749230468.4175847,1728,540,921,514,1089,518
1749230468.4436204,1728,540,920,515,1088,517
1749230468.4793518,1728,540,921,517,1087,516
1749230468.5081658,1728,540,920,518,1087,516
